TagID,Date_PST,PST,Depth
164533,08/26/2016,12:30,375
164533,08/26/2016,12:40,375
164533,08/26/2016,12:50,375
164533,08/26/2016,13:00,369.5
164533,08/26/2016,13:10,369.5
164533,08/26/2016,13:20,369.5
164533,08/26/2016,13:30,364.5
164533,08/26/2016,13:40,360.5
164533,08/26/2016,13:50,364.5
164533,08/26/2016,14:00,358
164533,08/26/2016,14:10,355.5
164533,08/26/2016,14:20,364.5
164533,08/26/2016,14:30,360.5
164533,08/26/2016,14:40,352.5
164533,08/26/2016,14:50,364.5
164533,08/26/2016,15:00,358
164533,08/26/2016,15:10,352.5
164533,08/26/2016,15:20,351
164533,08/26/2016,15:30,358
164533,08/26/2016,15:40,358
164533,08/26/2016,15:50,364.5
164533,08/26/2016,16:00,343.5
164533,08/26/2016,16:10,343.5
164533,08/26/2016,16:20,343.5
164533,08/26/2016,16:30,343.5
164533,08/26/2016,16:40,343.5
164533,08/26/2016,16:50,343.5
164533,08/26/2016,17:00,343.5
164533,08/26/2016,17:10,343.5
164533,08/26/2016,17:20,343.5
164533,08/26/2016,17:30,343.5
164533,08/26/2016,17:40,343.5
164533,08/26/2016,17:50,343.5
164533,08/26/2016,18:00,343.5
164533,08/26/2016,18:10,343.5
164533,08/26/2016,18:20,294.5
164533,08/26/2016,18:30,294.5
164533,08/26/2016,18:40,245.5
164533,08/26/2016,18:50,196.5
164533,08/26/2016,19:00,135.5
164533,08/26/2016,19:10,86.5
164533,08/26/2016,19:20,31
164533,08/26/2016,19:30,3.5
164533,08/26/2016,19:40,3.5
164533,08/26/2016,19:50,3.5
164533,08/26/2016,20:00,8
164533,08/26/2016,20:10,3
164533,08/26/2016,20:20,3
164533,08/26/2016,20:30,3
164533,08/26/2016,20:40,3
164533,08/26/2016,20:50,2
164533,08/26/2016,21:00,18
164533,08/26/2016,21:10,2
164533,08/26/2016,21:20,2
164533,08/26/2016,21:30,1.5
164533,08/26/2016,21:40,3
164533,08/26/2016,21:50,3
164533,08/26/2016,22:00,14.5
164533,08/26/2016,22:10,3
164533,08/26/2016,22:20,2
164533,08/26/2016,22:30,2
164533,08/26/2016,22:40,6
164533,08/26/2016,22:50,4
164533,08/26/2016,23:00,3
164533,08/26/2016,23:10,4
164533,08/26/2016,23:20,4
164533,08/26/2016,23:30,25
164533,08/26/2016,23:40,3
164533,08/26/2016,23:50,14.5
164533,08/27/2016,0:00,
164533,08/27/2016,0:10,
164533,08/27/2016,0:20,
164533,08/27/2016,0:30,
164533,08/27/2016,0:40,
164533,08/27/2016,0:50,
164533,08/27/2016,1:00,
164533,08/27/2016,1:10,
164533,08/27/2016,1:20,
164533,08/27/2016,1:30,
164533,08/27/2016,1:40,
164533,08/27/2016,1:50,
164533,08/27/2016,2:00,
164533,08/27/2016,2:10,
164533,08/27/2016,2:20,
164533,08/27/2016,2:30,
164533,08/27/2016,2:40,
164533,08/27/2016,2:50,
164533,08/27/2016,3:00,
164533,08/27/2016,3:10,
164533,08/27/2016,3:20,
164533,08/27/2016,3:30,
164533,08/27/2016,3:40,
164533,08/27/2016,3:50,
164533,08/27/2016,4:00,12
164533,08/27/2016,4:10,12
164533,08/27/2016,4:20,32.5
164533,08/27/2016,4:30,67.5
164533,08/27/2016,4:40,108
164533,08/27/2016,4:50,189.5
164533,08/27/2016,5:00,235.5
164533,08/27/2016,5:10,282
164533,08/27/2016,5:20,329.5
164533,08/27/2016,5:30,329.5
164533,08/27/2016,5:40,329.5
164533,08/27/2016,5:50,329.5
164533,08/27/2016,6:00,329.5
164533,08/27/2016,6:10,329.5
164533,08/27/2016,6:20,329.5
164533,08/27/2016,6:30,329.5
164533,08/27/2016,6:40,329.5
164533,08/27/2016,6:50,329.5
164533,08/27/2016,7:00,329.5
164533,08/27/2016,7:10,329.5
164533,08/27/2016,7:20,329.5
164533,08/27/2016,7:30,329.5
164533,08/27/2016,7:40,329.5
164533,08/27/2016,7:50,329.5
164533,08/27/2016,8:00,352.5
164533,08/27/2016,8:10,358
164533,08/27/2016,8:20,364.5
164533,08/27/2016,8:30,364.5
164533,08/27/2016,8:40,369
164533,08/27/2016,8:50,369
164533,08/27/2016,9:00,364.5
164533,08/27/2016,9:10,369
164533,08/27/2016,9:20,369
164533,08/27/2016,9:30,369
164533,08/27/2016,9:40,369
164533,08/27/2016,9:50,369
164533,08/27/2016,10:00,369
164533,08/27/2016,10:10,369
164533,08/27/2016,10:20,375.5
164533,08/27/2016,10:30,369
164533,08/27/2016,10:40,369
164533,08/27/2016,10:50,369
164533,08/27/2016,11:00,369
164533,08/27/2016,11:10,375.5
164533,08/27/2016,11:20,375.5
164533,08/27/2016,11:30,382
164533,08/27/2016,11:40,382
164533,08/27/2016,11:50,389
164533,08/27/2016,12:00,389.5
164533,08/27/2016,12:10,389.5
164533,08/27/2016,12:20,389.5
164533,08/27/2016,12:30,389.5
164533,08/27/2016,12:40,389.5
164533,08/27/2016,12:50,389.5
164533,08/27/2016,13:00,389.5
164533,08/27/2016,13:10,394
164533,08/27/2016,13:20,394
164533,08/27/2016,13:30,394
164533,08/27/2016,13:40,394
164533,08/27/2016,13:50,389.5
164533,08/27/2016,14:00,385
164533,08/27/2016,14:10,385
164533,08/27/2016,14:20,385
164533,08/27/2016,14:30,389.5
164533,08/27/2016,14:40,389.5
164533,08/27/2016,14:50,385
164533,08/27/2016,15:00,389.5
164533,08/27/2016,15:10,389.5
164533,08/27/2016,15:20,385
164533,08/27/2016,15:30,382
164533,08/27/2016,15:40,377.5
164533,08/27/2016,15:50,372.5
164533,08/27/2016,16:00,351.5
164533,08/27/2016,16:10,351.5
164533,08/27/2016,16:20,351.5
164533,08/27/2016,16:30,351.5
164533,08/27/2016,16:40,351.5
164533,08/27/2016,16:50,351.5
164533,08/27/2016,17:00,351.5
164533,08/27/2016,17:10,351.5
164533,08/27/2016,17:20,351.5
164533,08/27/2016,17:30,351.5
164533,08/27/2016,17:40,351.5
164533,08/27/2016,17:50,351.5
164533,08/27/2016,18:00,351.5
164533,08/27/2016,18:10,300.5
164533,08/27/2016,18:20,300.5
164533,08/27/2016,18:30,300.5
164533,08/27/2016,18:40,250.5
164533,08/27/2016,18:50,200.5
164533,08/27/2016,19:00,138
164533,08/27/2016,19:10,88
164533,08/27/2016,19:20,31.5
164533,08/27/2016,19:30,10
164533,08/27/2016,19:40,3.5
164533,08/27/2016,19:50,3.5
164533,08/27/2016,20:00,3
164533,08/27/2016,20:10,4.5
164533,08/27/2016,20:20,20.5
164533,08/27/2016,20:30,3
164533,08/27/2016,20:40,20.5
164533,08/27/2016,20:50,20.5
164533,08/27/2016,21:00,4.5
164533,08/27/2016,21:10,3
164533,08/27/2016,21:20,2
164533,08/27/2016,21:30,4.5
164533,08/27/2016,21:40,17
164533,08/27/2016,21:50,6
164533,08/27/2016,22:00,4.5
164533,08/27/2016,22:10,7
164533,08/27/2016,22:20,4.5
164533,08/27/2016,22:30,9
164533,08/27/2016,22:40,9
164533,08/27/2016,22:50,7
164533,08/27/2016,23:00,9
164533,08/27/2016,23:10,9
164533,08/27/2016,23:20,6
164533,08/27/2016,23:30,4.5
164533,08/27/2016,23:40,7
164533,08/27/2016,23:50,4.5
164533,08/28/2016,0:00,4.5
164533,08/28/2016,0:10,4.5
164533,08/28/2016,0:20,12.5
164533,08/28/2016,0:30,5.5
164533,08/28/2016,0:40,5.5
164533,08/28/2016,0:50,4.5
164533,08/28/2016,1:00,4.5
164533,08/28/2016,1:10,5.5
164533,08/28/2016,1:20,5.5
164533,08/28/2016,1:30,9
164533,08/28/2016,1:40,7
164533,08/28/2016,1:50,12.5
164533,08/28/2016,2:00,9
164533,08/28/2016,2:10,9
164533,08/28/2016,2:20,12.5
164533,08/28/2016,2:30,7
164533,08/28/2016,2:40,9
164533,08/28/2016,2:50,9
164533,08/28/2016,3:00,7
164533,08/28/2016,3:10,15.5
164533,08/28/2016,3:20,7
164533,08/28/2016,3:30,9
164533,08/28/2016,3:40,11
164533,08/28/2016,3:50,32
164533,08/28/2016,4:00,14
164533,08/28/2016,4:10,7.5
164533,08/28/2016,4:20,14
164533,08/28/2016,4:30,48
164533,08/28/2016,4:40,91.5
164533,08/28/2016,4:50,141
164533,08/28/2016,5:00,203
164533,08/28/2016,5:10,252.5
164533,08/28/2016,5:20,302.5
164533,08/28/2016,5:30,302.5
164533,08/28/2016,5:40,352
164533,08/28/2016,5:50,352
164533,08/28/2016,6:00,352
164533,08/28/2016,6:10,352
164533,08/28/2016,6:20,352
164533,08/28/2016,6:30,352
164533,08/28/2016,6:40,352
164533,08/28/2016,6:50,352
164533,08/28/2016,7:00,352
164533,08/28/2016,7:10,352
164533,08/28/2016,7:20,352
164533,08/28/2016,7:30,352
164533,08/28/2016,7:40,352
164533,08/28/2016,7:50,352
164533,08/28/2016,8:00,371
164533,08/28/2016,8:10,373.5
164533,08/28/2016,8:20,376.5
164533,08/28/2016,8:30,376.5
164533,08/28/2016,8:40,376.5
164533,08/28/2016,8:50,379.5
164533,08/28/2016,9:00,382
164533,08/28/2016,9:10,382
164533,08/28/2016,9:20,379.5
164533,08/28/2016,9:30,379.5
164533,08/28/2016,9:40,379.5
164533,08/28/2016,9:50,371
164533,08/28/2016,10:00,376.5
164533,08/28/2016,10:10,376.5
164533,08/28/2016,10:20,376.5
164533,08/28/2016,10:30,379.5
164533,08/28/2016,10:40,388.5
164533,08/28/2016,10:50,399
164533,08/28/2016,11:00,399
164533,08/28/2016,11:10,399
164533,08/28/2016,11:20,405
164533,08/28/2016,11:30,405
164533,08/28/2016,11:40,405
164533,08/28/2016,11:50,405
164533,08/28/2016,12:00,398
164533,08/28/2016,12:10,391.5
164533,08/28/2016,12:20,391.5
164533,08/28/2016,12:30,391.5
164533,08/28/2016,12:40,391.5
164533,08/28/2016,12:50,391.5
164533,08/28/2016,13:00,391.5
164533,08/28/2016,13:10,398
164533,08/28/2016,13:20,398
164533,08/28/2016,13:30,391.5
164533,08/28/2016,13:40,391.5
164533,08/28/2016,13:50,385
164533,08/28/2016,14:00,385
164533,08/28/2016,14:10,385
164533,08/28/2016,14:20,385
164533,08/28/2016,14:30,385
164533,08/28/2016,14:40,377.5
164533,08/28/2016,14:50,374
164533,08/28/2016,15:00,371
164533,08/28/2016,15:10,367
164533,08/28/2016,15:20,365
164533,08/28/2016,15:30,365
164533,08/28/2016,15:40,365
164533,08/28/2016,15:50,363.5
164533,08/28/2016,16:00,344
164533,08/28/2016,16:10,344
164533,08/28/2016,16:20,344
164533,08/28/2016,16:30,344
164533,08/28/2016,16:40,344
164533,08/28/2016,16:50,344
164533,08/28/2016,17:00,344
164533,08/28/2016,17:10,344
164533,08/28/2016,17:20,344
164533,08/28/2016,17:30,344
164533,08/28/2016,17:40,294.5
164533,08/28/2016,17:50,294.5
164533,08/28/2016,18:00,294.5
164533,08/28/2016,18:10,294.5
164533,08/28/2016,18:20,245.5
164533,08/28/2016,18:30,245.5
164533,08/28/2016,18:40,196.5
164533,08/28/2016,18:50,160
164533,08/28/2016,19:00,87
164533,08/28/2016,19:10,44
164533,08/28/2016,19:20,32
164533,08/28/2016,19:30,4.5
164533,08/28/2016,19:40,32
164533,08/28/2016,19:50,4.5
164533,08/28/2016,20:00,4
164533,08/28/2016,20:10,6.5
164533,08/28/2016,20:20,9
164533,08/28/2016,20:30,22.5
164533,08/28/2016,20:40,13
164533,08/28/2016,20:50,11
164533,08/28/2016,21:00,18.5
164533,08/28/2016,21:10,11
164533,08/28/2016,21:20,11
164533,08/28/2016,21:30,13
164533,08/28/2016,21:40,9
164533,08/28/2016,21:50,9
164533,08/28/2016,22:00,6.5
164533,08/28/2016,22:10,13
164533,08/28/2016,22:20,9
164533,08/28/2016,22:30,11
164533,08/28/2016,22:40,15
164533,08/28/2016,22:50,13
164533,08/28/2016,23:00,22.5
164533,08/28/2016,23:10,9
164533,08/28/2016,23:20,18.5
164533,08/28/2016,23:30,15
164533,08/28/2016,23:40,18.5
164533,08/28/2016,23:50,15
164533,08/29/2016,0:00,11
164533,08/29/2016,0:10,13.5
164533,08/29/2016,0:20,26.5
164533,08/29/2016,0:30,22.5
164533,08/29/2016,0:40,9
164533,08/29/2016,0:50,13.5
164533,08/29/2016,1:00,11
164533,08/29/2016,1:10,18.5
164533,08/29/2016,1:20,7.5
164533,08/29/2016,1:30,5.5
164533,08/29/2016,1:40,6.5
164533,08/29/2016,1:50,7.5
164533,08/29/2016,2:00,11
164533,08/29/2016,2:10,15.5
164533,08/29/2016,2:20,6.5
164533,08/29/2016,2:30,9
164533,08/29/2016,2:40,9
164533,08/29/2016,2:50,9
164533,08/29/2016,3:00,18.5
164533,08/29/2016,3:10,13.5
164533,08/29/2016,3:20,37
164533,08/29/2016,3:30,9
164533,08/29/2016,3:40,18.5
164533,08/29/2016,3:50,53.5
164533,08/29/2016,4:00,12.5
164533,08/29/2016,4:10,12.5
164533,08/29/2016,4:20,25
164533,08/29/2016,4:30,259.5
164533,08/29/2016,4:40,259.5
164533,08/29/2016,4:50,209.5
164533,08/29/2016,5:00,259.5
164533,08/29/2016,5:10,259.5
164533,08/29/2016,5:20,259.5
164533,08/29/2016,5:30,309.5
164533,08/29/2016,5:40,309.5
164533,08/29/2016,5:50,309.5
164533,08/29/2016,6:00,309.5
164533,08/29/2016,6:10,309.5
164533,08/29/2016,6:20,309.5
164533,08/29/2016,6:30,360
164533,08/29/2016,6:40,360
164533,08/29/2016,6:50,360
164533,08/29/2016,7:00,360
164533,08/29/2016,7:10,360
164533,08/29/2016,7:20,360
164533,08/29/2016,7:30,360
164533,08/29/2016,7:40,360
164533,08/29/2016,7:50,360
164533,08/29/2016,8:00,
164533,08/29/2016,8:10,
164533,08/29/2016,8:20,
164533,08/29/2016,8:30,
164533,08/29/2016,8:40,
164533,08/29/2016,8:50,
164533,08/29/2016,9:00,
164533,08/29/2016,9:10,
164533,08/29/2016,9:20,
164533,08/29/2016,9:30,
164533,08/29/2016,9:40,
164533,08/29/2016,9:50,
164533,08/29/2016,10:00,
164533,08/29/2016,10:10,
164533,08/29/2016,10:20,
164533,08/29/2016,10:30,
164533,08/29/2016,10:40,
164533,08/29/2016,10:50,
164533,08/29/2016,11:00,
164533,08/29/2016,11:10,
164533,08/29/2016,11:20,
164533,08/29/2016,11:30,
164533,08/29/2016,11:40,
164533,08/29/2016,11:50,
164533,08/29/2016,12:00,401.5
164533,08/29/2016,12:10,401.5
164533,08/29/2016,12:20,401.5
164533,08/29/2016,12:30,401.5
164533,08/29/2016,12:40,401.5
164533,08/29/2016,12:50,401.5
164533,08/29/2016,13:00,401.5
164533,08/29/2016,13:10,401.5
164533,08/29/2016,13:20,401.5
164533,08/29/2016,13:30,401.5
164533,08/29/2016,13:40,401.5
164533,08/29/2016,13:50,401.5
164533,08/29/2016,14:00,401.5
164533,08/29/2016,14:10,389
164533,08/29/2016,14:20,389
164533,08/29/2016,14:30,389
164533,08/29/2016,14:40,389
164533,08/29/2016,14:50,377.5
164533,08/29/2016,15:00,377.5
164533,08/29/2016,15:10,377.5
164533,08/29/2016,15:20,366
164533,08/29/2016,15:30,366
164533,08/29/2016,15:40,366
164533,08/29/2016,15:50,330
164533,08/29/2016,16:00,351.5
164533,08/29/2016,16:10,351.5
164533,08/29/2016,16:20,351.5
164533,08/29/2016,16:30,351.5
164533,08/29/2016,16:40,351.5
164533,08/29/2016,16:50,351.5
164533,08/29/2016,17:00,351.5
164533,08/29/2016,17:10,351.5
164533,08/29/2016,17:20,351.5
164533,08/29/2016,17:30,351.5
164533,08/29/2016,17:40,351.5
164533,08/29/2016,17:50,351.5
164533,08/29/2016,18:00,302
164533,08/29/2016,18:10,302
164533,08/29/2016,18:20,302
164533,08/29/2016,18:30,252
164533,08/29/2016,18:40,202.5
164533,08/29/2016,18:50,165
164533,08/29/2016,19:00,115
164533,08/29/2016,19:10,46.5
164533,08/29/2016,19:20,12.5
164533,08/29/2016,19:30,6
164533,08/29/2016,19:40,6
164533,08/29/2016,19:50,12.5
164533,08/29/2016,20:00,5.5
164533,08/29/2016,20:10,15
164533,08/29/2016,20:20,20
164533,08/29/2016,20:30,27.5
164533,08/29/2016,20:40,276.5
164533,08/29/2016,20:50,276.5
164533,08/29/2016,21:00,276.5
164533,08/29/2016,21:10,237
164533,08/29/2016,21:20,159
164533,08/29/2016,21:30,110.5
164533,08/29/2016,21:40,27.5
164533,08/29/2016,21:50,276.5
164533,08/29/2016,22:00,276.5
164533,08/29/2016,22:10,276.5
164533,08/29/2016,22:20,237
164533,08/29/2016,22:30,198
164533,08/29/2016,22:40,159
164533,08/29/2016,22:50,56.5
164533,08/29/2016,23:00,10
164533,08/29/2016,23:10,5.5
164533,08/29/2016,23:20,5.5
164533,08/29/2016,23:30,91
164533,08/29/2016,23:40,110.5
164533,08/29/2016,23:50,15
164533,08/30/2016,0:00,3
164533,08/30/2016,0:10,6.5
164533,08/30/2016,0:20,31.5
164533,08/30/2016,0:30,187.5
164533,08/30/2016,0:40,161
164533,08/30/2016,0:50,108
164533,08/30/2016,1:00,6.5
164533,08/30/2016,1:10,3
164533,08/30/2016,1:20,3
164533,08/30/2016,1:30,3
164533,08/30/2016,1:40,3
164533,08/30/2016,1:50,3
164533,08/30/2016,2:00,6.5
164533,08/30/2016,2:10,13
164533,08/30/2016,2:20,6.5
164533,08/30/2016,2:30,10
164533,08/30/2016,2:40,13
164533,08/30/2016,2:50,6.5
164533,08/30/2016,3:00,6.5
164533,08/30/2016,3:10,6.5
164533,08/30/2016,3:20,108
164533,08/30/2016,3:30,48
164533,08/30/2016,3:40,3
164533,08/30/2016,3:50,6.5
164533,08/30/2016,4:00,6
164533,08/30/2016,4:10,6
164533,08/30/2016,4:20,6
164533,08/30/2016,4:30,48
164533,08/30/2016,4:40,48
164533,08/30/2016,4:50,119.5
164533,08/30/2016,5:00,171.5
164533,08/30/2016,5:10,210.5
164533,08/30/2016,5:20,210.5
164533,08/30/2016,5:30,262.5
164533,08/30/2016,5:40,262.5
164533,08/30/2016,5:50,314.5
164533,08/30/2016,6:00,314.5
164533,08/30/2016,6:10,314.5
164533,08/30/2016,6:20,314.5
164533,08/30/2016,6:30,314.5
164533,08/30/2016,6:40,314.5
164533,08/30/2016,6:50,314.5
164533,08/30/2016,7:00,314.5
164533,08/30/2016,7:10,367
164533,08/30/2016,7:20,367
164533,08/30/2016,7:30,367
164533,08/30/2016,7:40,367
164533,08/30/2016,7:50,367
164533,08/30/2016,8:00,382
164533,08/30/2016,8:10,376.5
164533,08/30/2016,8:20,365
164533,08/30/2016,8:30,353
164533,08/30/2016,8:40,358.5
164533,08/30/2016,8:50,356.5
164533,08/30/2016,9:00,360.5
164533,08/30/2016,9:10,360.5
164533,08/30/2016,9:20,358.5
164533,08/30/2016,9:30,360.5
164533,08/30/2016,9:40,369
164533,08/30/2016,9:50,376.5
164533,08/30/2016,10:00,389.5
164533,08/30/2016,10:10,397
164533,08/30/2016,10:20,397
164533,08/30/2016,10:30,397
164533,08/30/2016,10:40,404.5
164533,08/30/2016,10:50,365
164533,08/30/2016,11:00,372.5
164533,08/30/2016,11:10,376.5
164533,08/30/2016,11:20,376.5
164533,08/30/2016,11:30,372.5
164533,08/30/2016,11:40,372.5
164533,08/30/2016,11:50,376.5
164533,08/30/2016,12:00,378.5
164533,08/30/2016,12:10,383
164533,08/30/2016,12:20,381
164533,08/30/2016,12:30,383
164533,08/30/2016,12:40,383
164533,08/30/2016,12:50,388.5
164533,08/30/2016,13:00,391.5
164533,08/30/2016,13:10,391.5
164533,08/30/2016,13:20,395
164533,08/30/2016,13:30,391.5
164533,08/30/2016,13:40,391.5
164533,08/30/2016,13:50,391.5
164533,08/30/2016,14:00,395
164533,08/30/2016,14:10,398.5
164533,08/30/2016,14:20,395
164533,08/30/2016,14:30,395
164533,08/30/2016,14:40,395
164533,08/30/2016,14:50,391.5
164533,08/30/2016,15:00,388.5
164533,08/30/2016,15:10,391.5
164533,08/30/2016,15:20,388.5
164533,08/30/2016,15:30,388.5
164533,08/30/2016,15:40,386
164533,08/30/2016,15:50,384.5
164533,08/30/2016,16:00,366.5
164533,08/30/2016,16:10,366.5
164533,08/30/2016,16:20,366.5
164533,08/30/2016,16:30,366.5
164533,08/30/2016,16:40,366.5
164533,08/30/2016,16:50,366.5
164533,08/30/2016,17:00,366.5
164533,08/30/2016,17:10,366.5
164533,08/30/2016,17:20,366.5
164533,08/30/2016,17:30,366.5
164533,08/30/2016,17:40,366.5
164533,08/30/2016,17:50,366.5
164533,08/30/2016,18:00,366.5
164533,08/30/2016,18:10,314
164533,08/30/2016,18:20,314
164533,08/30/2016,18:30,262
164533,08/30/2016,18:40,262
164533,08/30/2016,18:50,210
164533,08/30/2016,19:00,171
164533,08/30/2016,19:10,119
164533,08/30/2016,19:20,47.5
164533,08/30/2016,19:30,5.5
164533,08/30/2016,19:40,5.5
164533,08/30/2016,19:50,18
164533,08/30/2016,20:00,3
164533,08/30/2016,20:10,4
164533,08/30/2016,20:20,7
164533,08/30/2016,20:30,6
164533,08/30/2016,20:40,7
164533,08/30/2016,20:50,8
164533,08/30/2016,21:00,18
164533,08/30/2016,21:10,6
164533,08/30/2016,21:20,7
164533,08/30/2016,21:30,9
164533,08/30/2016,21:40,15
164533,08/30/2016,21:50,9
164533,08/30/2016,22:00,11
164533,08/30/2016,22:10,7
164533,08/30/2016,22:20,8
164533,08/30/2016,22:30,8
164533,08/30/2016,22:40,18
164533,08/30/2016,22:50,7
164533,08/30/2016,23:00,7
164533,08/30/2016,23:10,5
164533,08/30/2016,23:20,21.5
164533,08/30/2016,23:30,15
164533,08/30/2016,23:40,15
164533,08/30/2016,23:50,7
164533,08/31/2016,0:00,7.5
164533,08/31/2016,0:10,15.5
164533,08/31/2016,0:20,13.5
164533,08/31/2016,0:30,9.5
164533,08/31/2016,0:40,13.5
164533,08/31/2016,0:50,15.5
164533,08/31/2016,1:00,13.5
164533,08/31/2016,1:10,9.5
164533,08/31/2016,1:20,7
164533,08/31/2016,1:30,7.5
164533,08/31/2016,1:40,9.5
164533,08/31/2016,1:50,6
164533,08/31/2016,2:00,13.5
164533,08/31/2016,2:10,18.5
164533,08/31/2016,2:20,7.5
164533,08/31/2016,2:30,8.5
164533,08/31/2016,2:40,11
164533,08/31/2016,2:50,7.5
164533,08/31/2016,3:00,7.5
164533,08/31/2016,3:10,9.5
164533,08/31/2016,3:20,9.5
164533,08/31/2016,3:30,7.5
164533,08/31/2016,3:40,12
164533,08/31/2016,3:50,9.5
164533,08/31/2016,4:00,15.5
164533,08/31/2016,4:10,23
164533,08/31/2016,4:20,8.5
164533,08/31/2016,4:30,55
164533,08/31/2016,4:40,105
164533,08/31/2016,4:50,162
164533,08/31/2016,5:00,233
164533,08/31/2016,5:10,233
164533,08/31/2016,5:20,233
164533,08/31/2016,5:30,290
164533,08/31/2016,5:40,290
164533,08/31/2016,5:50,290
164533,08/31/2016,6:00,347
164533,08/31/2016,6:10,347
164533,08/31/2016,6:20,404
164533,08/31/2016,6:30,404
164533,08/31/2016,6:40,404
164533,08/31/2016,6:50,404
164533,08/31/2016,7:00,404
164533,08/31/2016,7:10,404
164533,08/31/2016,7:20,404
164533,08/31/2016,7:30,404
164533,08/31/2016,7:40,404
164533,08/31/2016,7:50,404
164533,08/31/2016,8:00,422
164533,08/31/2016,8:10,422
164533,08/31/2016,8:20,422
164533,08/31/2016,8:30,433.5
164533,08/31/2016,8:40,433.5
164533,08/31/2016,8:50,457.5
164533,08/31/2016,9:00,433.5
164533,08/31/2016,9:10,433.5
164533,08/31/2016,9:20,445
164533,08/31/2016,9:30,445
164533,08/31/2016,9:40,433.5
164533,08/31/2016,9:50,445
164533,08/31/2016,10:00,445
164533,08/31/2016,10:10,433.5
164533,08/31/2016,10:20,433.5
164533,08/31/2016,10:30,433.5
164533,08/31/2016,10:40,433.5
164533,08/31/2016,10:50,433.5
164533,08/31/2016,11:00,433.5
164533,08/31/2016,11:10,433.5
164533,08/31/2016,11:20,433.5
164533,08/31/2016,11:30,422
164533,08/31/2016,11:40,377.5
164533,08/31/2016,11:50,413.5
164533,08/31/2016,12:00,416.5
164533,08/31/2016,12:10,425.5
164533,08/31/2016,12:20,431
164534,08/31/2017,11:20,337.5
164534,08/31/2017,11:30,349
164534,08/31/2017,11:40,349
164534,08/31/2017,11:50,349
164534,08/31/2017,12:00,345
164534,08/31/2017,12:10,355
164534,08/31/2017,12:20,355
164534,08/31/2017,12:30,355
164534,08/31/2017,12:40,355
164534,08/31/2017,12:50,345
164534,08/31/2017,13:00,355
164534,08/31/2017,13:10,355
164534,08/31/2017,13:20,355
164534,08/31/2017,13:30,355
164534,08/31/2017,13:40,355
164534,08/31/2017,13:50,355
164534,08/31/2017,14:00,355
164534,08/31/2017,14:10,355
164534,08/31/2017,14:20,335.5
164534,08/31/2017,14:30,335.5
164534,08/31/2017,14:40,292
164534,08/31/2017,14:50,326
164534,08/31/2017,15:00,326
164534,08/31/2017,15:10,335.5
164534,08/31/2017,15:20,335.5
164534,08/31/2017,15:30,335.5
164534,08/31/2017,15:40,345
164534,08/31/2017,15:50,335.5
164534,08/31/2017,16:00,315.5
164534,08/31/2017,16:10,315.5
164534,08/31/2017,16:20,315.5
164534,08/31/2017,16:30,315.5
164534,08/31/2017,16:40,315.5
164534,08/31/2017,16:50,315.5
164534,08/31/2017,17:00,315.5
164534,08/31/2017,17:10,315.5
164534,08/31/2017,17:20,315.5
164534,08/31/2017,17:30,315.5
164534,08/31/2017,17:40,315.5
164534,08/31/2017,17:50,315.5
164534,08/31/2017,18:00,315.5
164534,08/31/2017,18:10,272
164534,08/31/2017,18:20,272
164534,08/31/2017,18:30,272
164534,08/31/2017,18:40,272
164534,08/31/2017,18:50,229
164534,08/31/2017,19:00,186
164534,08/31/2017,19:10,111.5
164534,08/31/2017,19:20,41.5
164534,08/31/2017,19:30,17.5
164534,08/31/2017,19:40,63
164534,08/31/2017,19:50,63
164534,08/31/2017,20:00,63.5
164534,08/31/2017,20:10,87
164534,08/31/2017,20:20,54.5
164534,08/31/2017,20:30,63.5
164534,08/31/2017,20:40,63.5
164534,08/31/2017,20:50,63.5
164534,08/31/2017,21:00,54.5
164534,08/31/2017,21:10,45
164534,08/31/2017,21:20,24
164534,08/31/2017,21:30,16
164534,08/31/2017,21:40,63.5
164534,08/31/2017,21:50,73
164534,08/31/2017,22:00,73
164534,08/31/2017,22:10,73
164534,08/31/2017,22:20,73
164534,08/31/2017,22:30,73
164534,08/31/2017,22:40,87
164534,08/31/2017,22:50,87
164534,08/31/2017,23:00,87
164534,08/31/2017,23:10,87
164534,08/31/2017,23:20,124
164534,08/31/2017,23:30,143
164534,08/31/2017,23:40,143
164534,08/31/2017,23:50,143
164534,09/01/2017,0:00,155.5
164534,09/01/2017,0:10,155.5
164534,09/01/2017,0:20,131
164534,09/01/2017,0:30,131
164534,09/01/2017,0:40,131
164534,09/01/2017,0:50,155.5
164534,09/01/2017,1:00,180.5
164534,09/01/2017,1:10,180.5
164534,09/01/2017,1:20,180.5
164534,09/01/2017,1:30,180.5
164534,09/01/2017,1:40,180.5
164534,09/01/2017,1:50,180.5
164534,09/01/2017,2:00,155.5
164534,09/01/2017,2:10,131
164534,09/01/2017,2:20,51
164534,09/01/2017,2:30,12.5
164534,09/01/2017,2:40,12.5
164534,09/01/2017,2:50,12.5
164534,09/01/2017,3:00,15.5
164534,09/01/2017,3:10,15.5
164534,09/01/2017,3:20,15.5
164534,09/01/2017,3:30,15.5
164534,09/01/2017,3:40,18.5
164534,09/01/2017,3:50,18.5
164534,09/01/2017,4:00,16.5
164534,09/01/2017,4:10,21.5
164534,09/01/2017,4:20,16.5
164534,09/01/2017,4:30,16.5
164534,09/01/2017,4:40,74
164534,09/01/2017,4:50,90.5
